,year,divorce,happy,female,unem10
13916,2004,0,2,1,0.0
13918,2004,1,2,1,0.0
13919,2004,0,3,1,0.0
13922,2004,1,1,0,1.0
13923,2004,0,2,1,1.0
13924,2004,0,1,0,0.0
13925,2004,0,2,1,0.0
13928,2004,1,2,0,0.0
13934,2004,0,2,0,1.0
13935,2004,1,2,1,0.0
13936,2004,0,2,1,1.0
13937,2004,0,3,1,0.0
13938,2004,0,3,0,0.0
13939,2004,0,3,0,0.0
13940,2004,1,2,1,0.0
13941,2004,0,2,1,0.0
13943,2004,0,3,0,0.0
13947,2004,0,2,1,0.0
13948,2004,0,3,0,0.0
13949,2004,1,2,1,0.0
13952,2004,0,2,1,1.0
13954,2004,0,2,0,0.0
13956,2004,0,2,0,1.0
13957,2004,1,2,1,0.0
13958,2004,1,3,1,0.0
13959,2004,1,2,0,1.0
13963,2004,1,2,0,0.0
13964,2004,0,2,1,0.0
13966,2004,0,3,1,0.0
13967,2004,0,3,1,0.0
13969,2004,0,2,0,1.0
13970,2004,0,3,1,0.0
13971,2004,0,2,1,0.0
13975,2004,1,2,0,0.0
13976,2004,0,3,1,0.0
13978,2004,0,3,0,0.0
13979,2004,0,2,1,0.0
13982,2004,0,2,0,0.0
13985,2004,0,2,1,0.0
13986,2004,0,2,0,0.0
13988,2004,0,3,1,0.0
13991,2004,0,1,0,0.0
13992,2004,1,2,1,0.0
13997,2004,0,3,0,1.0
13999,2004,0,3,0,0.0
14000,2004,1,3,1,0.0
14005,2004,0,3,1,0.0
14006,2004,0,3,1,0.0
14008,2004,0,2,0,0.0
14009,2004,0,2,0,1.0
14010,2004,1,3,1,1.0
14012,2004,0,2,0,1.0
14013,2004,0,3,0,0.0
14016,2004,0,3,1,0.0
14018,2004,0,2,0,0.0
14019,2004,0,1,1,0.0
14020,2004,0,2,0,0.0
14025,2004,0,1,1,0.0
14027,2004,1,2,1,0.0
14028,2004,0,3,1,1.0
14033,2004,1,2,1,1.0
14036,2004,1,3,1,0.0
14041,2004,0,3,0,0.0
14042,2004,1,3,1,1.0
14044,2004,1,3,1,1.0
14047,2004,1,2,0,0.0
14048,2004,1,2,0,0.0
14050,2004,0,2,1,0.0
14055,2004,0,3,1,0.0
14056,2004,1,2,1,1.0
14058,2004,0,3,0,0.0
14060,2004,0,3,0,0.0
14061,2004,1,3,0,0.0
14063,2004,1,1,0,0.0
14067,2004,0,2,1,0.0
14068,2004,0,1,1,0.0
14069,2004,0,1,1,1.0
14074,2004,0,3,0,0.0
14078,2004,0,3,1,1.0
14079,2004,1,3,0,0.0
14080,2004,0,2,0,0.0
14082,2004,0,3,1,0.0
14083,2004,0,3,0,0.0
14084,2004,1,2,1,0.0
14087,2004,0,1,1,0.0
14097,2004,0,2,0,0.0
14098,2004,1,2,1,1.0
14101,2004,1,2,1,0.0
14102,2004,0,3,0,1.0
14104,2004,0,3,0,0.0
14105,2004,1,2,0,0.0
14106,2004,0,2,1,0.0
14107,2004,0,3,0,0.0
14109,2004,0,2,1,0.0
14111,2004,1,2,1,0.0
14112,2004,1,2,1,0.0
14114,2004,0,2,1,1.0
14117,2004,1,2,0,0.0
14120,2004,0,3,0,0.0
14122,2004,1,2,1,0.0
14123,2004,0,3,1,0.0
14126,2004,0,2,1,0.0
14127,2004,0,2,0,0.0
14136,2004,0,2,0,1.0
14138,2004,0,1,0,1.0
14139,2004,1,3,0,1.0
14146,2004,0,2,1,0.0
14148,2004,0,2,0,0.0
14156,2006,0,2,1,0.0
14157,2006,0,2,1,0.0
14160,2006,1,1,1,0.0
14164,2006,0,3,1,0.0
14170,2006,0,2,1,0.0
14174,2006,0,3,1,0.0
14175,2006,0,2,0,1.0
14178,2006,1,2,0,0.0
14179,2006,1,2,0,0.0
14180,2006,0,2,0,0.0
14182,2006,0,2,1,1.0
14183,2006,0,3,1,0.0
14192,2006,0,3,1,0.0
14193,2006,0,3,1,0.0
14195,2006,0,3,1,0.0
14196,2006,0,2,1,0.0
14198,2006,0,3,0,0.0
14199,2006,0,3,1,0.0
14201,2006,0,2,0,0.0
14202,2006,0,2,1,0.0
14203,2006,0,3,0,0.0
14208,2006,0,2,0,0.0
14210,2006,0,3,1,0.0
14211,2006,0,2,1,0.0
14215,2006,0,3,0,0.0
14216,2006,0,2,0,0.0
14218,2006,1,2,1,0.0
14219,2006,0,2,0,0.0
14225,2006,0,2,0,1.0
14228,2006,0,2,0,0.0
14232,2006,0,2,0,0.0
14233,2006,0,3,1,0.0
14236,2006,0,2,1,0.0
14240,2006,0,2,0,1.0
14242,2006,0,2,0,1.0
14243,2006,0,2,0,0.0
14246,2006,0,2,0,0.0
14247,2006,0,2,0,0.0
14248,2006,1,3,1,0.0
14250,2006,0,1,1,0.0
14255,2006,0,3,1,0.0
14257,2006,1,3,1,0.0
14261,2006,0,2,1,0.0
14266,2006,0,3,0,0.0
14271,2006,0,3,0,0.0
14272,2006,0,3,0,0.0
14273,2006,0,3,1,0.0
14277,2006,0,2,1,0.0
14285,2006,0,2,1,0.0
14286,2006,0,3,1,1.0
14287,2006,1,3,1,1.0
14288,2006,0,3,1,0.0
14291,2006,0,3,1,0.0
14292,2006,1,2,1,0.0
14293,2006,0,3,1,1.0
14297,2006,0,3,1,0.0
14298,2006,1,2,0,0.0
14299,2006,0,2,1,0.0
14301,2006,0,3,0,0.0
14302,2006,0,2,0,0.0
14304,2006,0,2,0,0.0
14305,2006,0,2,0,0.0
14310,2006,0,2,0,0.0
14312,2006,0,2,1,1.0
14314,2006,0,3,1,0.0
14320,2006,0,3,0,1.0
14321,2006,0,3,1,0.0
14323,2006,0,3,0,0.0
14325,2006,0,2,0,0.0
14326,2006,0,2,1,0.0
14327,2006,0,3,1,0.0
14328,2006,1,3,1,0.0
14330,2006,1,3,1,1.0
14331,2006,0,3,0,1.0
14333,2006,0,2,0,0.0
14338,2006,0,2,0,1.0
14345,2006,0,2,0,0.0
14348,2006,0,3,1,0.0
14349,2006,0,3,1,0.0
14350,2006,1,3,1,1.0
14356,2006,0,3,0,1.0
14357,2006,0,3,1,0.0
14358,2006,0,3,0,0.0
14368,2006,0,3,1,0.0
14369,2006,1,3,1,0.0
14371,2006,0,1,1,0.0
14373,2006,1,2,1,1.0
14374,2006,0,3,1,0.0
14382,2006,1,2,1,1.0
14396,2006,0,3,1,1.0
14398,2006,0,3,1,0.0
14400,2006,0,2,0,0.0
14401,2006,0,2,1,0.0
14405,2006,0,3,1,0.0
14408,2006,0,3,0,1.0
14414,2006,0,2,0,0.0
14415,2006,0,2,1,0.0
14416,2006,0,2,0,0.0
14417,2006,0,3,0,0.0
14418,2006,0,3,1,1.0
14422,2006,0,2,1,1.0
14436,2006,0,2,1,0.0
14437,2006,0,3,0,0.0
14438,2006,0,3,1,0.0
14439,2006,1,2,1,1.0
14440,2006,0,3,0,0.0
14442,2006,1,2,1,1.0
14443,2006,0,3,1,1.0
14445,2006,0,3,0,0.0
14447,2006,0,2,1,0.0
14448,2006,0,3,0,0.0
14449,2006,1,2,1,0.0
14450,2006,1,3,1,0.0
14453,2006,0,2,1,0.0
14455,2006,0,3,0,1.0
14458,2006,0,2,0,0.0
14461,2006,1,3,1,1.0
14462,2006,1,2,1,0.0
14469,2006,0,2,0,0.0
14471,2006,0,1,1,1.0
14472,2006,0,2,1,0.0
14476,2006,0,1,1,0.0
14479,2006,0,3,1,0.0
14481,2006,1,1,1,0.0
14488,2006,0,2,1,0.0
14490,2006,1,2,0,0.0
14494,2006,0,2,0,0.0
14495,2006,0,2,0,1.0
14497,2006,0,2,1,0.0
14498,2006,0,2,1,1.0
14502,2006,0,3,1,0.0
14503,2006,0,2,0,1.0
14504,2006,0,2,0,0.0
14508,2006,1,1,1,0.0
14517,2006,0,2,0,1.0
14522,2006,0,1,0,1.0
14523,2006,1,2,0,1.0
14526,2006,0,1,1,0.0
14528,2006,0,3,1,0.0
14529,2006,1,3,0,0.0
14530,2006,0,2,1,0.0
14534,2006,0,3,0,0.0
14535,2006,0,3,0,1.0
14540,2006,0,3,0,1.0
14543,2006,1,2,1,0.0
14548,2006,0,3,0,0.0
14552,2006,0,2,0,0.0
14553,2006,0,2,1,0.0
14555,2006,0,2,0,1.0
14557,2006,1,2,0,0.0
14559,2006,1,3,1,0.0
14560,2006,0,3,0,0.0
14561,2006,1,2,0,0.0
14563,2006,0,3,0,0.0
14571,2006,0,1,1,1.0
14575,2006,1,3,0,0.0
14579,2006,0,2,0,0.0
14587,2006,0,3,1,0.0
14588,2006,0,3,1,0.0
14590,2006,1,2,1,0.0
14591,2006,0,2,0,0.0
14592,2006,0,3,0,1.0
14598,2006,1,1,1,0.0
14603,2006,1,3,1,0.0
14604,2006,0,3,0,1.0
14607,2006,0,3,1,0.0
14608,2006,1,2,1,1.0
14609,2006,0,2,1,1.0
14613,2006,0,3,1,0.0
14614,2006,0,2,1,1.0
14617,2006,1,1,1,0.0
14619,2006,0,3,0,0.0
14622,2006,0,2,1,0.0
14628,2006,0,3,1,0.0
14634,2006,0,3,0,1.0
14637,2006,1,3,0,0.0
14643,2006,1,3,0,1.0
14645,2006,0,1,1,1.0
14646,2006,1,3,0,0.0
14649,2006,0,1,0,1.0
14651,2006,1,1,1,0.0
14656,2006,0,1,0,1.0
14660,2006,0,1,1,1.0
14661,2006,0,1,1,1.0
14662,2006,0,1,1,0.0
14664,2006,1,2,1,0.0
14666,2006,1,1,1,0.0
14668,2006,0,1,1,1.0
14670,2006,0,1,1,1.0
14671,2006,0,2,1,0.0
14687,2006,0,3,1,0.0
14689,2006,0,2,1,1.0
14696,2006,1,3,1,1.0
14697,2006,0,2,1,1.0
14699,2006,0,3,1,1.0
14701,2006,0,3,1,0.0
14709,2006,0,2,0,0.0
14711,2006,0,1,1,0.0
14713,2006,0,3,0,0.0
14719,2006,0,3,0,0.0
14720,2006,0,3,1,0.0
14723,2006,1,1,1,0.0
14724,2006,0,2,1,1.0
14729,2006,0,3,1,0.0
14730,2006,0,2,1,0.0
14738,2006,0,3,0,0.0
14739,2006,1,3,1,0.0
14750,2006,0,1,1,0.0
14756,2006,0,2,0,1.0
14761,2006,1,2,1,1.0
14763,2006,1,2,1,0.0
14764,2006,0,2,1,0.0
14765,2006,0,1,1,0.0
14787,2006,0,2,1,0.0
14788,2006,0,1,1,1.0
14791,2006,0,2,1,0.0
14792,2006,0,1,0,0.0
14794,2006,1,2,0,0.0
14799,2006,0,2,0,0.0
14803,2006,0,2,1,0.0
14804,2006,1,2,0,0.0
14806,2006,0,2,1,0.0
14807,2006,0,3,0,1.0
14808,2006,0,2,1,0.0
14810,2006,1,2,0,1.0
14812,2006,1,2,0,0.0
14814,2006,0,2,1,1.0
14815,2006,0,3,1,1.0
14818,2006,0,2,0,0.0
14819,2006,0,2,1,0.0
14827,2006,0,2,1,1.0
14829,2006,0,3,1,0.0
14833,2006,1,2,1,0.0
14835,2006,0,2,0,0.0
14836,2006,0,2,1,0.0
14837,2006,0,2,0,0.0
14841,2006,0,3,0,0.0
14842,2006,0,2,1,0.0
14843,2006,0,2,1,0.0
14850,2006,1,1,0,1.0
14851,2006,0,2,0,0.0
14853,2006,0,2,0,0.0
14858,2006,1,1,1,1.0
14863,2006,1,3,0,1.0
14864,2006,0,2,0,0.0
14873,2006,0,1,1,0.0
14876,2006,0,2,0,0.0
14877,2006,1,2,1,0.0
14878,2006,0,2,0,0.0
14879,2006,0,2,1,0.0
14882,2006,1,3,0,0.0
14885,2006,0,2,0,1.0
14887,2006,1,2,0,0.0
14888,2006,0,2,1,0.0
14891,2006,0,2,1,0.0
14892,2006,0,2,1,0.0
14893,2006,0,2,1,0.0
14894,2006,0,3,1,0.0
14895,2006,0,3,1,0.0
14897,2006,0,2,1,0.0
14899,2006,0,3,1,0.0
14901,2006,0,2,1,0.0
14904,2006,0,3,1,0.0
14905,2006,0,2,1,0.0
14909,2006,0,3,0,0.0
14910,2006,0,2,1,0.0
14911,2006,0,2,0,0.0
14914,2006,0,2,0,0.0
14917,2006,0,2,1,0.0
14919,2006,0,2,1,1.0
14920,2006,0,3,1,0.0
14921,2006,0,3,1,1.0
14923,2006,0,2,1,0.0
14925,2006,0,3,1,0.0
14932,2006,0,3,0,0.0
14933,2006,0,2,1,0.0
14936,2006,1,2,0,0.0
14938,2006,0,3,0,1.0
14939,2006,0,2,1,0.0
14947,2006,1,2,1,0.0
14954,2006,1,3,0,0.0
14955,2006,0,3,0,0.0
14956,2006,1,3,0,0.0
14958,2006,0,1,1,0.0
14963,2006,1,3,1,0.0
14965,2006,0,2,1,1.0
14966,2006,0,3,1,1.0
14967,2006,1,2,1,0.0
14968,2006,0,3,0,0.0
14969,2006,1,2,1,1.0
14974,2006,0,3,0,0.0
14975,2006,0,1,1,0.0
14982,2006,0,2,0,0.0
14984,2006,1,2,0,0.0
14989,2006,0,2,1,0.0
14991,2006,0,2,1,0.0
14996,2006,0,3,0,1.0
15002,2006,0,2,1,0.0
15004,2006,0,3,1,1.0
15015,2006,0,2,0,0.0
15018,2006,0,2,0,0.0
15021,2006,0,3,1,0.0
15022,2006,0,2,0,0.0
15023,2006,0,2,1,0.0
15025,2006,0,3,1,0.0
15028,2006,0,3,1,0.0
15033,2006,0,2,1,0.0
15035,2006,0,2,0,0.0
15042,2006,1,2,1,0.0
15045,2006,0,2,1,0.0
15048,2006,0,2,1,0.0
15051,2006,0,3,0,1.0
15059,2006,1,2,0,0.0
15062,2006,0,1,0,0.0
15063,2006,1,2,1,0.0
15067,2006,1,2,0,0.0
15068,2006,0,2,1,0.0
15069,2006,0,3,0,1.0
15070,2006,0,1,0,0.0
15071,2006,0,2,0,0.0
15075,2006,0,2,1,0.0
15076,2006,0,2,0,0.0
15077,2006,0,2,1,1.0
15082,2006,0,2,1,0.0
15085,2006,0,3,1,0.0
15089,2006,0,2,0,0.0
15092,2006,1,3,0,0.0
15093,2006,0,3,0,0.0
15095,2006,0,3,0,0.0
15102,2006,1,2,1,0.0
15103,2006,1,2,0,0.0
15104,2006,0,2,1,0.0
15106,2006,1,3,1,1.0
15108,2006,0,3,0,0.0
15109,2006,0,3,0,0.0
15119,2006,0,2,1,0.0
15122,2006,0,3,1,0.0
15125,2006,0,3,0,0.0
15128,2006,0,3,1,0.0
15129,2006,0,2,1,0.0
15132,2006,0,3,0,1.0
15133,2006,1,1,0,1.0
15136,2006,0,3,1,1.0
15139,2006,0,2,0,0.0
15144,2006,0,2,1,0.0
15145,2006,0,2,1,0.0
15147,2006,0,2,1,0.0
15148,2006,1,2,1,0.0
15149,2006,1,2,0,0.0
15155,2006,0,2,0,1.0
15158,2006,0,2,0,0.0
15162,2006,0,2,0,0.0
15163,2006,0,2,1,0.0
15165,2006,0,2,0,0.0
15170,2006,0,3,0,1.0
15172,2006,0,1,0,1.0
15176,2006,0,2,0,1.0
15177,2006,1,2,1,0.0
15178,2006,0,2,1,0.0
15181,2006,1,3,0,0.0
15184,2006,0,2,0,0.0
15188,2006,0,3,1,0.0
15191,2006,1,2,1,0.0
15194,2006,0,2,0,0.0
15196,2006,0,2,0,0.0
15199,2006,0,2,1,1.0
15200,2006,0,3,1,0.0
15218,2006,0,3,1,0.0
15220,2006,1,3,1,0.0
15224,2006,0,3,1,1.0
15226,2006,0,2,1,0.0
15229,2006,0,3,1,0.0
15230,2006,0,2,1,1.0
15231,2006,0,2,0,0.0
15235,2006,0,2,1,0.0
15236,2006,0,2,1,0.0
15238,2006,1,3,0,0.0
15239,2006,0,2,1,0.0
15242,2006,1,2,1,0.0
15253,2006,0,2,1,0.0
15255,2006,0,2,0,0.0
15260,2006,1,3,1,0.0
15262,2006,0,2,0,0.0
15264,2006,0,3,0,0.0
15265,2006,0,2,1,0.0
15267,2006,0,2,0,0.0
15270,2006,1,2,1,0.0
15279,2006,0,3,0,1.0
15282,2006,0,2,1,0.0
15283,2006,1,2,1,0.0
15284,2006,0,1,1,0.0
15288,2006,0,3,1,0.0
15291,2006,0,2,1,0.0
15296,2006,1,1,1,0.0
15300,2006,0,2,1,0.0
15301,2006,0,3,1,0.0
15304,2006,0,3,1,1.0
15305,2006,1,2,1,1.0
15307,2006,0,2,1,0.0
15308,2006,0,2,0,0.0
15313,2006,0,2,1,1.0
15314,2006,0,3,0,0.0
15319,2006,0,3,0,0.0
15322,2006,0,3,1,0.0
15323,2006,1,1,1,0.0
15326,2006,0,2,0,0.0
15334,2006,0,2,0,0.0
15335,2006,0,2,1,1.0
15336,2006,0,2,0,0.0
15340,2006,0,3,1,0.0
15341,2006,0,3,0,0.0
15343,2006,0,2,1,0.0
15344,2006,0,2,1,0.0
15345,2006,0,3,1,0.0
15346,2006,0,2,1,0.0
15348,2006,1,2,1,0.0
15350,2006,0,2,1,0.0
15351,2006,0,3,1,0.0
15353,2006,1,2,1,0.0
15354,2006,0,2,1,0.0
15355,2006,0,3,0,0.0
15357,2006,0,3,1,0.0
15359,2006,0,2,1,0.0
15364,2006,0,3,1,0.0
15366,2006,0,2,0,0.0
15367,2006,0,2,0,0.0
15371,2006,0,1,0,1.0
15372,2006,0,2,1,1.0
15373,2006,0,2,1,0.0
15376,2006,0,1,0,1.0
15377,2006,0,2,1,0.0
15378,2006,0,2,1,0.0
15379,2006,0,2,1,0.0
15383,2006,1,2,1,0.0
15387,2006,0,2,1,0.0
15389,2006,1,2,1,0.0
15397,2006,0,2,1,0.0
15398,2006,0,1,1,1.0
15399,2006,0,2,1,0.0
15403,2006,0,2,1,0.0
15404,2006,0,1,1,0.0
15406,2006,0,2,0,0.0
15407,2006,0,3,0,0.0
15409,2006,0,3,1,0.0
15410,2006,0,2,0,0.0
15411,2006,0,3,1,0.0
15415,2006,0,3,0,0.0
15416,2006,1,3,0,0.0
15418,2006,0,3,1,0.0
15420,2006,0,3,1,0.0
15433,2006,0,2,1,0.0
15439,2006,0,2,1,0.0
15440,2006,0,2,0,1.0
15441,2006,0,2,0,1.0
15444,2006,0,3,1,1.0
15448,2006,0,2,1,1.0
15451,2006,1,2,0,1.0
15452,2006,0,2,0,0.0
15453,2006,0,2,0,0.0
15456,2006,0,3,1,1.0
15459,2006,1,1,1,1.0
15461,2006,0,3,1,0.0
15462,2006,0,3,1,0.0
15464,2006,0,3,1,1.0
15465,2006,0,2,1,1.0
15466,2006,1,2,1,0.0
15477,2006,1,1,1,0.0
15478,2006,1,3,1,0.0
15479,2006,1,2,1,1.0
15480,2006,0,2,0,0.0
15483,2006,0,2,0,0.0
15484,2006,0,3,1,0.0
15489,2006,0,1,0,0.0
15490,2006,1,2,0,0.0
15491,2006,0,3,1,0.0
15494,2006,1,2,0,0.0
15496,2006,0,3,1,0.0
15497,2006,0,2,1,0.0
15501,2006,0,2,1,1.0
15502,2006,1,2,1,0.0
15512,2006,0,2,1,0.0
15513,2006,0,2,0,0.0
15515,2006,0,2,1,0.0
15517,2006,0,2,0,0.0
15520,2006,0,3,1,0.0
15522,2006,0,3,1,0.0
15524,2006,0,3,1,1.0
15525,2006,0,3,0,0.0
15530,2006,0,2,0,0.0
15532,2006,0,2,0,0.0
15534,2006,0,3,0,0.0
15536,2006,1,2,0,0.0
15540,2006,0,2,0,0.0
15541,2006,1,3,0,1.0
15542,2006,0,3,1,0.0
15543,2006,0,2,1,1.0
15544,2006,1,2,1,0.0
15545,2006,0,2,1,1.0
15548,2006,0,2,0,0.0
15549,2006,1,2,1,0.0
15550,2006,0,2,1,0.0
15552,2006,0,2,0,1.0
15554,2006,0,3,1,0.0
15558,2006,1,3,1,0.0
15562,2006,0,1,1,0.0
15565,2006,0,1,1,0.0
15566,2006,1,2,1,1.0
15568,2006,0,2,0,0.0
15569,2006,0,2,0,0.0
15570,2006,0,3,0,1.0
15572,2006,0,3,1,0.0
15573,2006,0,3,0,0.0
15580,2006,0,2,0,0.0
15583,2006,0,2,1,0.0
15585,2006,0,2,0,1.0
15587,2006,0,1,1,0.0
15588,2006,1,3,1,1.0
15590,2006,0,2,0,0.0
15591,2006,1,2,0,0.0
15594,2006,0,2,1,0.0
15595,2006,0,3,1,1.0
15596,2006,1,1,1,0.0
15602,2006,0,2,1,0.0
15604,2006,0,3,1,0.0
15605,2006,0,2,1,0.0
15606,2006,1,3,1,0.0
15607,2006,1,2,1,1.0
15615,2006,0,2,0,1.0
15618,2006,0,3,0,0.0
15621,2006,1,3,1,0.0
15627,2006,1,2,1,0.0
15630,2006,0,3,1,0.0
15634,2006,0,2,0,0.0
15635,2006,0,2,1,1.0
15640,2006,0,3,0,0.0
15645,2006,0,2,0,0.0
15646,2006,1,3,0,0.0
15651,2006,0,1,0,0.0
15656,2006,0,2,0,0.0
15660,2006,0,3,1,1.0
15664,2006,0,2,0,1.0
15673,2006,0,2,1,0.0
15674,2006,0,2,0,0.0
15680,2006,0,3,1,0.0
15681,2006,0,2,1,1.0
15685,2006,1,3,1,1.0
15687,2006,1,3,1,1.0
15694,2006,0,2,1,0.0
15700,2006,0,2,0,1.0
15701,2006,0,2,1,1.0
15703,2006,0,2,1,0.0
15704,2006,0,2,0,0.0
15705,2006,0,3,1,0.0
15708,2006,1,3,1,0.0
15711,2006,0,1,1,0.0
15712,2006,0,2,0,0.0
15715,2006,0,3,1,0.0
15722,2006,0,3,1,0.0
15724,2006,0,2,1,0.0
15737,2006,0,2,1,0.0
15739,2006,1,3,1,0.0
15745,2006,0,2,0,1.0
15747,2006,0,2,1,0.0
15749,2006,0,2,1,0.0
15753,2006,0,3,1,0.0
15754,2006,0,2,0,0.0
15755,2006,1,3,1,0.0
15756,2006,0,2,0,0.0
15772,2006,0,3,0,0.0
15775,2006,0,3,1,0.0
15779,2006,1,2,0,0.0
15781,2006,0,3,1,0.0
15782,2006,1,2,0,0.0
15789,2006,1,2,0,0.0
15793,2006,0,2,0,0.0
15794,2006,0,3,1,0.0
15795,2006,0,3,0,0.0
15796,2006,0,3,1,1.0
15798,2006,0,2,1,0.0
15804,2006,0,2,0,0.0
15806,2006,0,3,1,1.0
15807,2006,0,2,0,0.0
15808,2006,1,2,1,0.0
15811,2006,0,3,0,0.0
15812,2006,0,2,0,1.0
15813,2006,1,3,1,1.0
15814,2006,0,2,1,0.0
15824,2006,0,3,1,0.0
15825,2006,0,2,1,0.0
15826,2006,0,3,1,0.0
15827,2006,0,3,1,0.0
15829,2006,0,2,0,0.0
15831,2006,1,2,1,0.0
15834,2006,0,3,1,1.0
15835,2006,0,2,1,0.0
15837,2006,1,3,0,0.0
15842,2006,0,3,1,0.0
15844,2006,0,2,0,0.0
15845,2006,0,2,1,1.0
15846,2006,0,3,0,1.0
15848,2006,0,2,0,1.0
15851,2006,0,3,0,1.0
15860,2006,1,3,1,1.0
15861,2006,0,2,0,0.0
15862,2006,1,2,0,0.0
15866,2006,0,3,1,0.0
15867,2006,0,3,0,0.0
15868,2006,0,3,1,0.0
15871,2006,0,3,1,0.0
15872,2006,0,3,0,0.0
15880,2006,0,2,1,0.0
15883,2006,0,3,1,1.0
15885,2006,0,2,1,0.0
15886,2006,0,1,0,0.0
15887,2006,0,3,1,0.0
15891,2006,1,1,1,1.0
15892,2006,0,3,1,1.0
15893,2006,0,2,0,1.0
15894,2006,0,2,0,0.0
15895,2006,0,1,0,1.0
15897,2006,0,3,1,0.0
15899,2006,0,3,1,0.0
15902,2006,0,3,0,0.0
15904,2006,0,2,0,0.0
15905,2006,0,3,1,1.0
15906,2006,1,3,1,0.0
15909,2006,0,2,1,0.0
15912,2006,0,3,1,0.0
15915,2006,1,3,1,0.0
15916,2006,0,3,1,0.0
15919,2006,1,2,0,0.0
15921,2006,1,2,1,0.0
15924,2006,1,3,1,0.0
15925,2006,1,3,1,0.0
15927,2006,0,3,1,0.0
15930,2006,0,1,0,0.0
15934,2006,1,2,1,1.0
15935,2006,1,2,1,0.0
15936,2006,0,2,1,0.0
15941,2006,1,2,1,1.0
15943,2006,1,3,0,0.0
15945,2006,1,3,1,0.0
15948,2006,0,2,0,0.0
15949,2006,0,2,1,1.0
15955,2006,0,3,0,0.0
15956,2006,0,2,0,0.0
15960,2006,0,2,1,0.0
15962,2006,0,3,1,0.0
15965,2006,0,2,0,1.0
15973,2006,0,2,0,1.0
15975,2006,0,1,0,0.0
15977,2006,0,2,1,1.0
15978,2006,1,2,1,0.0
15979,2006,0,2,1,0.0
15981,2006,0,2,0,0.0
15982,2006,1,3,0,0.0
15985,2006,1,2,0,0.0
15986,2006,1,3,0,0.0
15988,2006,0,2,0,1.0
15990,2006,0,2,0,1.0
15994,2006,0,2,0,0.0
15996,2006,0,2,0,1.0
15998,2006,0,3,0,1.0
16001,2006,0,2,1,0.0
16003,2006,0,3,0,0.0
16004,2006,0,2,1,1.0
16005,2006,0,2,1,1.0
16007,2006,0,1,1,0.0
16008,2006,0,3,0,0.0
16010,2006,0,1,1,0.0
16011,2006,0,3,0,0.0
16014,2006,0,3,0,0.0
16016,2006,0,2,1,1.0
16017,2006,0,3,0,0.0
16019,2006,0,2,0,1.0
16024,2006,1,3,1,1.0
16028,2006,0,3,0,0.0
16031,2006,1,2,1,0.0
16034,2006,0,2,0,0.0
16037,2006,0,3,1,0.0
16039,2006,0,2,1,0.0
16040,2006,0,2,1,0.0
16042,2006,0,3,1,0.0
16043,2006,0,2,1,1.0
16046,2006,0,3,1,1.0
16047,2006,0,3,0,0.0
16049,2006,0,3,0,0.0
16059,2006,0,3,1,1.0
16060,2006,1,2,1,0.0
16063,2006,0,2,1,1.0
16065,2006,0,2,1,0.0
16066,2006,0,2,0,1.0
16069,2006,1,2,1,0.0
16071,2006,0,2,1,0.0
16073,2006,1,3,0,0.0
16074,2006,1,2,1,0.0
16075,2006,1,2,0,0.0
16076,2006,1,3,1,1.0
16082,2006,1,3,1,0.0
16086,2006,0,3,1,0.0
16089,2006,1,3,1,1.0
16091,2006,1,2,1,0.0
16092,2006,1,2,1,1.0
16095,2006,0,3,0,0.0
16098,2006,0,3,1,0.0
16099,2006,0,2,0,1.0
16100,2006,1,2,0,0.0
16101,2006,1,3,0,0.0
16103,2006,0,3,0,1.0
16105,2006,0,3,0,0.0
16106,2006,0,2,1,0.0
16112,2006,0,2,0,0.0
16115,2006,0,2,1,0.0
16120,2006,0,1,1,0.0
16124,2006,0,1,1,0.0
16126,2006,0,1,0,0.0
16134,2006,0,3,1,0.0
16136,2006,1,2,1,0.0
16138,2006,0,1,1,0.0
16140,2006,1,3,1,0.0
16141,2006,1,1,1,1.0
16143,2006,0,3,0,0.0
16144,2006,0,3,0,0.0
16150,2006,0,1,1,0.0
16155,2006,0,3,1,0.0
16158,2006,0,3,1,1.0
16161,2006,1,2,1,1.0
16167,2006,1,3,1,0.0
16171,2006,0,3,1,0.0
16172,2006,1,2,0,1.0
16173,2006,0,2,0,0.0
16175,2006,0,2,1,0.0
16176,2006,1,3,0,0.0
16177,2006,0,3,1,0.0
16178,2006,0,3,1,1.0
16179,2006,0,3,1,0.0
16180,2006,0,2,1,0.0
16184,2006,1,2,1,1.0
16188,2006,1,2,0,0.0
16189,2006,0,3,1,0.0
16190,2006,0,2,1,0.0
16192,2006,1,2,1,0.0
16198,2006,0,2,0,0.0
16200,2006,0,2,1,0.0
16202,2006,1,2,0,1.0
16203,2006,0,3,0,1.0
16205,2006,1,2,1,1.0
16208,2006,0,3,0,0.0
16210,2006,1,1,0,0.0
16219,2006,1,3,0,1.0
16223,2006,0,3,1,0.0
16228,2006,0,2,0,0.0
16230,2006,0,3,1,0.0
16238,2006,1,1,1,1.0
16239,2006,1,3,1,0.0
16244,2006,1,2,1,1.0
16246,2006,0,3,0,0.0
16251,2006,0,2,0,0.0
16252,2006,0,1,1,1.0
16256,2006,0,2,1,0.0
16261,2006,1,3,1,0.0
16266,2006,0,2,0,0.0
16270,2006,0,2,0,1.0
16283,2006,0,2,1,0.0
16285,2006,0,2,1,0.0
16290,2006,0,3,0,0.0
